Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Postal Code,Market,Product ID,Category,Sub-Category,Brand,Product Name,Sales Channel,Store ID,Order Priority,Payment Mode,Quantity,Unit Price,Discount,COGS,Sales,Profit,Returned,Promo Applied
ORD-2022-000093,2023-08-29,2023-09-02,Second Class,CUST-5096,Amit Gupta,Corporate,India,Surat,Gujarat,West,499245,APAC,BAK-MUF-3272,Bakery,Muffins,Local Bakery,Local Bakery Muffins,Offline,SM116,Medium,Card,5,122.65,0.0,356.25,613.25,257.0,0,0
ORD-2023-000094,2024-11-04,2024-11-11,Second Class,CUST-8391,Neha Sharma,Corporate,India,Jaipur,Rajasthan,North,545051,APAC,BAK-BUN-1503,Bakery,Buns,Local Bakery,Local Bakery Buns,Offline,SM114,High,Card,2,110.29,0.0,176.9,220.58,43.68,0,0
ORD-2024-000095,2019-11-24,2019-11-25,Second Class,CUST-1627,Karan Gupta,Corporate,India,Hyderabad,Telangana,South,255535,APAC,BEV-MIN-2393,Beverages,Mineral Water,Aquafina,Aquafina Mineral Water,Online,SM129,Medium,COD,3,158.72,0.0,376.14,476.16,100.02,0,0
ORD-2019-000096,2022-08-04,2022-08-09,Standard Class,CUST-4893,Karan Patel,Consumer,India,Surat,Gujarat,West,160069,APAC,HOU-CLE-1822,Household,Cleaner,Domex,Domex Cleaner,Online,SM117,Medium,COD,2,131.77,0.01,210.58,260.9,50.32,0,0
ORD-2020-000097,2024-08-16,2024-08-19,Standard Class,CUST-8032,Amit Reddy,Home Office,India,Surat,Gujarat,West,479955,APAC,BEV-MIN-2353,Beverages,Mineral Water,Kinley,Kinley Mineral Water,Online,SM117,High,COD,2,83.55,0.0,128.8,167.1,38.3,0,0
ORD-2021-000098,2024-04-23,2024-04-25,Same Day,CUST-1713,Vikram Mondal,Home Office,India,Delhi,Delhi,North,375972,APAC,BAK-CRO-6398,Bakery,Croissants,ITC,ITC Croissants,Online,SM116,Critical,Card,3,256.72,0.0,614.22,770.16,155.94,0,0
ORD-2022-000099,2021-03-15,2021-03-17,Standard Class,CUST-3868,Ananya Gupta,Home Office,India,Delhi,Delhi,North,301133,APAC,PRO-BAN-5773,Produce,Bananas,Yelakki,Yelakki Bananas,Online,SM123,Medium,UPI,1,49.94,0.0,35.74,49.94,14.2,0,0
ORD-2023-000100,2024-10-07,2024-10-12,Same Day,CUST-5150,Amit Singh,Consumer,India,Ahmedabad,Gujarat,West,410010,APAC,PRO-POT-8898,Produce,Potatoes,New Crop,New Crop Potatoes,Online,SM110,High,Card,3,57.97,0.0,137.37,173.91,36.54,0,0
ORD-2024-000101,2023-11-17,2023-11-20,Same Day,CUST-9151,Neha Mehta,Corporate,India,Kolkata,West Bengal,East,389677,APAC,SNA-CHO-3061,Snacks,Chocolate,Lindt,Lindt Chocolate,Online,SM123,Medium,UPI,1,93.66,0.24,63.36,71.18,7.82,0,0
ORD-2019-000102,2022-11-02,2022-11-06,Standard Class,CUST-8305,Isha Iyer,Corporate,India,Delhi,Delhi,North,284740,APAC,BEV-TEA-4844,Beverages,Tea,Tetley,Tetley Tea,Online,SM110,Low,Wallet,7,41.16,0.0,167.65,288.12,120.47,0,0
ORD-2020-000103,2020-03-30,2020-04-02,Standard Class,CUST-9406,Rahul Sharma,Corporate,India,Mumbai,Maharashtra,West,259716,APAC,HOU-DET-6656,Household,Detergent,Surf Excel,Surf Excel Detergent,Offline,SM108,Medium,Wallet,3,109.81,0.0,264.03,329.43,65.4,0,0
ORD-2021-000104,2022-10-26,2022-10-27,Second Class,CUST-8371,Neha Mondal,Corporate,India,Ahmedabad,Gujarat,West,575505,APAC,SNA-NAM-9914,Snacks,Namkeen,Haldiram,Haldiram Namkeen,Online,SM111,High,COD,4,89.81,0.12,239.52,316.13,76.61,0,0
ORD-2022-000105,2021-01-27,2021-01-28,Same Day,CUST-2929,Karan Das,Consumer,India,Jaipur,Rajasthan,North,577952,APAC,HOU-SOA-8483,Household,Soap,Pears,Pears Soap,Online,SM100,Medium,Card,3,194.56,0.0,405.72,583.68,177.96,0,0
ORD-2023-000106,2023-03-05,2023-03-07,Standard Class,CUST-2063,Rohit Mehta,Consumer,India,Ahmedabad,Gujarat,West,414467,APAC,HOU-TOO-5237,Household,Toothpaste,Colgate,Colgate Toothpaste,Online,SM128,Low,COD,5,183.85,0.0,602.55,919.25,316.7,0,1
ORD-2024-000107,2021-11-06,2021-11-12,Standard Class,CUST-7044,Ananya Mehta,Consumer,India,Bengaluru,Karnataka,South,246075,APAC,DAI-YOG-0431,Dairy,Yogurt,Mother Dairy,Mother Dairy Yogurt,Offline,SM125,Low,Card,3,117.88,0.15,241.83,300.59,58.76,0,0
ORD-2019-000108,2020-05-03,2020-05-09,Standard Class,CUST-2215,Ananya Gupta,Corporate,India,Chennai,Tamil Nadu,South,652492,APAC,SNA-NAM-2054,Snacks,Namkeen,Haldiram,Haldiram Namkeen,Online,SM124,Medium,UPI,7,49.25,0.0,193.69,344.75,151.06,0,1
ORD-2020-000109,2019-05-17,2019-05-18,Second Class,CUST-3653,Neha Singh,Corporate,India,Jaipur,Rajasthan,North,472832,APAC,BEV-TEA-4983,Beverages,Tea,Brooke Bond,Brooke Bond Tea,Offline,SM116,Critical,COD,4,132.89,0.0,310.76,531.56,220.8,0,0
ORD-2021-000110,2023-01-06,2023-01-11,First Class,CUST-9234,Rahul Reddy,Home Office,India,Chennai,Tamil Nadu,South,271685,APAC,DAI-CRE-8741,Dairy,Cream,Del Monte,Del Monte Cream,Offline,SM108,Medium,Card,2,119.9,0.0,134.56,239.8,105.24,0,0
ORD-2022-000111,2022-04-09,2022-04-11,Same Day,CUST-1496,Ananya Mehta,Consumer,India,Surat,Gujarat,West,413743,APAC,BEV-MIN-3454,Beverages,Mineral Water,Aquafina,Aquafina Mineral Water,Online,SM102,Low,Wallet,1,115.4,0.02,88.56,113.09,24.53,0,0
ORD-2023-000112,2019-01-16,2019-01-18,Same Day,CUST-8609,Sneha Mondal,Consumer,India,Hyderabad,Telangana,South,260648,APAC,BEV-COF-6810,Beverages,Coffee,Blue Tokai,Blue Tokai Coffee,Offline,SM122,Medium,UPI,3,30.46,0.0,74.28,91.38,17.1,0,0
ORD-2024-000113,2024-03-29,2024-04-05,Standard Class,CUST-8366,Sneha Khan,Home Office,India,Kolkata,West Bengal,East,211515,APAC,PRO-BAN-2008,Produce,Bananas,Dwarf,Dwarf Bananas,Offline,SM103,Medium,COD,2,55.93,0.12,73.3,98.44,25.14,0,1
ORD-2019-000114,2020-01-24,2020-01-28,Second Class,CUST-9163,Rohit Gupta,Corporate,India,Surat,Gujarat,West,632988,APAC,BAK-COO-3111,Bakery,Cookies,Sunfeast,Sunfeast Cookies,Online,SM129,High,Wallet,6,233.65,0.0,772.44,1401.9,629.46,0,0
ORD-2020-000115,2024-06-21,2024-06-23,Same Day,CUST-8710,Karan Mehta,Consumer,India,Delhi,Delhi,North,118575,APAC,PRO-APP-4610,Produce,Apples,Kinnaur,Kinnaur Apples,Offline,SM118,Critical,Card,4,61.4,0.0,163.4,245.6,82.2,0,0
ORD-2021-000116,2023-01-03,2023-01-08,Standard Class,CUST-2204,Vikram Mehta,Corporate,India,Chennai,Tamil Nadu,South,582231,APAC,BAK-CRO-5940,Bakery,Croissants,Local Bakery,Local Bakery Croissants,Offline,SM101,Medium,UPI,3,208.7,0.0,457.2,626.1,168.9,0,0
ORD-2022-000117,2022-08-26,2022-08-29,Second Class,CUST-9341,Vikram Mehta,Corporate,India,Surat,Gujarat,West,152211,APAC,PRO-POT-2364,Produce,Potatoes,Local,Local Potatoes,Offline,SM111,Critical,COD,2,109.41,0.0,154.0,218.82,64.82,0,0
ORD-2023-000118,2024-03-26,2024-03-28,Same Day,CUST-5902,Isha Mondal,Home Office,India,Kolkata,West Bengal,East,641959,APAC,PRO-POT-2663,Produce,Potatoes,Local,Local Potatoes,Offline,SM104,Low,Card,1,35.37,0.06,20.07,33.25,13.18,0,0
ORD-2024-000119,2019-01-03,2019-01-07,Same Day,CUST-5350,Isha Reddy,Home Office,India,Surat,Gujarat,West,348597,APAC,SNA-NAM-0437,Snacks,Namkeen,Balaji,Balaji Namkeen,Online,SM103,Medium,NetBanking,5,194.28,0.0,599.7,971.4,371.7,0,0
ORD-2019-000120,2021-09-14,2021-09-16,First Class,CUST-4125,Amit Gupta,Corporate,India,Bengaluru,Karnataka,South,438931,APAC,HOU-SOA-9381,Household,Soap,Lux,Lux Soap,Online,SM104,High,UPI,3,157.58,0.0,266.31,472.74,206.43,0,0
ORD-2020-000121,2021-09-10,2021-09-12,Second Class,CUST-6325,Ananya Mehta,Home Office,India,Hyderabad,Telangana,South,505130,APAC,BEV-MIN-8499,Beverages,Mineral Water,Kinley,Kinley Mineral Water,Online,SM123,High,UPI,1,156.35,0.08,86.23,143.84,57.61,0,0
ORD-2021-000122,2019-02-06,2019-02-07,Same Day,CUST-4150,Sneha Das,Home Office,India,Jaipur,Rajasthan,North,695197,APAC,HOU-TIS-9996,Household,Tissue,Bello,Bello Tissue,Online,SM121,High,Card,1,426.56,0.0,322.04,426.56,104.52,0,1
ORD-2022-000123,2024-06-19,2024-06-21,First Class,CUST-9899,Vikram Iyer,Corporate,India,Chennai,Tamil Nadu,South,471900,APAC,SNA-NOO-4716,Snacks,Noodles,Top Ramen,Top Ramen Noodles,Offline,SM110,Medium,UPI,5,29.08,0.0,118.3,145.4,27.1,0,1
ORD-2023-000124,2021-04-05,2021-04-07,Second Class,CUST-9824,Karan Mehta,Corporate,India,Chennai,Tamil Nadu,South,394816,APAC,PRO-LEA-3506,Produce,Leafy Greens,Methi,Methi Leafy Greens,Online,SM120,Low,Wallet,9,97.72,0.0,715.68,879.48,163.8,0,0
ORD-2024-000125,2020-08-11,2020-08-14,Standard Class,CUST-8739,Priya Khan,Consumer,India,Surat,Gujarat,West,115434,APAC,DAI-MIL-6772,Dairy,Milk,Amul,Amul Milk,Online,SM120,High,COD,3,26.16,0.0,43.32,78.48,35.16,0,1
ORD-2019-000126,2022-09-11,2022-09-13,First Class,CUST-2465,Isha Singh,Corporate,India,Bengaluru,Karnataka,South,671148,APAC,DAI-BUT-4677,Dairy,Butter,Mother Dairy,Mother Dairy Butter,Online,SM120,High,Wallet,5,89.58,0.0,248.8,447.9,199.1,0,1
ORD-2020-000127,2024-03-02,2024-03-06,Standard Class,CUST-1613,Amit Das,Consumer,India,Mumbai,Maharashtra,West,222513,APAC,BEV-SOF-3053,Beverages,Soft Drink,Fanta,Fanta Soft Drink,Offline,SM129,High,COD,3,89.16,0.0,223.14,267.48,44.34,0,0
ORD-2021-000128,2020-12-04,2020-12-07,First Class,CUST-6417,Rahul Gupta,Consumer,India,Ahmedabad,Gujarat,West,379762,APAC,BAK-MUF-3160,Bakery,Muffins,Modern,Modern Muffins,Offline,SM127,Medium,Card,3,62.42,0.09,128.04,170.41,42.37,0,0
ORD-2022-000129,2024-10-27,2024-10-31,Standard Class,CUST-2421,Vikram Patel,Consumer,India,Kolkata,West Bengal,East,303758,APAC,HOU-TOO-8443,Household,Toothpaste,Oral-B,Oral-B Toothpaste,Offline,SM119,High,UPI,2,399.12,0.0,499.5,798.24,298.74,1,0
ORD-2023-000130,2021-06-05,2021-06-10,Standard Class,CUST-4871,Amit Patel,Corporate,India,Hyderabad,Telangana,South,598003,APAC,PRO-POT-4286,Produce,Potatoes,Chipsona,Chipsona Potatoes,Online,SM110,Medium,Card,3,10.11,0.0,19.41,30.33,10.92,0,0
ORD-2024-000131,2021-09-15,2021-09-21,Second Class,CUST-3188,Ananya Khan,Home Office,India,Jaipur,Rajasthan,North,587080,APAC,HOU-SHA-3619,Household,Shampoo,Dove,Dove Shampoo,Offline,SM103,High,NetBanking,2,508.77,0.0,687.78,1017.54,329.76,0,0
ORD-2019-000132,2024-06-03,2024-06-04,Same Day,CUST-9653,Neha Patel,Home Office,India,Pune,Maharashtra,West,227660,APAC,DAI-YOG-8610,Dairy,Yogurt,Amul,Amul Yogurt,Offline,SM126,High,Wallet,3,168.67,0.0,410.1,506.01,95.91,0,0
ORD-2020-000133,2019-12-15,2019-12-16,Same Day,CUST-2489,Rohit Gupta,Home Office,India,Jaipur,Rajasthan,North,168339,APAC,BEV-MIN-9555,Beverages,Mineral Water,Kinley,Kinley Mineral Water,Online,SM114,Low,Card,3,134.39,0.2,225.69,322.54,96.85,0,0
ORD-2021-000134,2022-06-13,2022-06-14,Second Class,CUST-2196,Amit Iyer,Corporate,India,Ahmedabad,Gujarat,West,471265,APAC,BEV-SOF-0050,Beverages,Soft Drink,Sprite,Sprite Soft Drink,Offline,SM123,Medium,UPI,3,167.34,0.0,360.21,502.02,141.81,0,0
ORD-2022-000135,2020-08-06,2020-08-08,Standard Class,CUST-7266,Ananya Iyer,Consumer,India,Mumbai,Maharashtra,West,503893,APAC,SNA-BIS-6888,Snacks,Biscuits,Britannia,Britannia Biscuits,Offline,SM109,High,COD,2,56.72,0.0,77.88,113.44,35.56,0,1
ORD-2023-000136,2020-08-29,2020-09-02,First Class,CUST-5888,Ananya Mehta,Home Office,India,Jaipur,Rajasthan,North,554731,APAC,BAK-BUN-0057,Bakery,Buns,Modern,Modern Buns,Online,SM112,Low,NetBanking,1,18.31,0.0,13.68,18.31,4.63,0,1
ORD-2024-000137,2020-08-14,2020-08-16,Second Class,CUST-4376,Priya Patel,Home Office,India,Hyderabad,Telangana,South,145208,APAC,BEV-TEA-0257,Beverages,Tea,Twinings,Twinings Tea,Online,SM124,Low,COD,5,141.13,0.0,432.65,705.65,273.0,0,0
ORD-2019-000138,2024-05-03,2024-05-04,Standard Class,CUST-6253,Sneha Das,Home Office,India,Mumbai,Maharashtra,West,260220,APAC,BEV-COF-3837,Beverages,Coffee,Starbucks,Starbucks Coffee,Online,SM106,Medium,COD,3,75.36,0.0,129.66,226.08,96.42,1,0
ORD-2020-000139,2024-04-09,2024-04-12,Same Day,CUST-1768,Neha Iyer,Home Office,India,Pune,Maharashtra,West,659940,APAC,DAI-CRE-9108,Dairy,Cream,Millennium,Millennium Cream,Online,SM129,High,COD,3,114.31,0.18,252.06,281.2,29.14,0,0
ORD-2021-000140,2019-07-27,2019-07-30,First Class,CUST-7761,Vikram Mehta,Consumer,India,Bengaluru,Karnataka,South,665737,APAC,DAI-BUT-7587,Dairy,Butter,Britannia,Britannia Butter,Online,SM127,Medium,COD,6,162.91,0.0,777.24,977.46,200.22,0,0
ORD-2022-000141,2024-11-04,2024-11-07,Standard Class,CUST-7179,Isha Reddy,Corporate,India,Hyderabad,Telangana,South,151469,APAC,BAK-COO-0845,Bakery,Cookies,Britannia,Britannia Cookies,Online,SM102,Medium,COD,3,143.91,0.14,299.52,371.29,71.77,0,0
ORD-2023-000142,2019-11-08,2019-11-15,Same Day,CUST-4974,Isha Singh,Corporate,India,Surat,Gujarat,West,525899,APAC,BEV-COF-1923,Beverages,Coffee,Bru,Bru Coffee,Offline,SM109,Medium,UPI,4,118.52,0.0,353.24,474.08,120.84,0,0
ORD-2024-000143,2019-12-19,2019-12-24,Same Day,CUST-6246,Sneha Mondal,Corporate,India,Chennai,Tamil Nadu,South,438123,APAC,BAK-MUF-1616,Bakery,Muffins,ITC,ITC Muffins,Online,SM111,Medium,Card,1,71.87,0.17,43.28,59.65,16.37,0,0
ORD-2019-000144,2022-06-27,2022-07-01,Second Class,CUST-6404,Sneha Iyer,Home Office,India,Hyderabad,Telangana,South,367667,APAC,HOU-TOO-2498,Household,Toothpaste,Sensodyne,Sensodyne Toothpaste,Offline,SM118,Medium,COD,6,577.64,0.0,2412.24,3465.84,1053.6,0,0
ORD-2020-000145,2024-08-30,2024-09-03,Second Class,CUST-3293,Rohit Gupta,Home Office,India,Kolkata,West Bengal,East,302989,APAC,SNA-CHO-5771,Snacks,Chocolate,Nestle,Nestle Chocolate,Online,SM123,Critical,NetBanking,5,176.58,0.0,520.45,882.9,362.45,0,0
ORD-2021-000146,2020-01-10,2020-01-12,First Class,CUST-3474,Amit Singh,Home Office,India,Mumbai,Maharashtra,West,640300,APAC,BEV-SOF-3792,Beverages,Soft Drink,Pepsi,Pepsi Soft Drink,Online,SM101,Low,NetBanking,2,134.53,0.0,153.56,269.06,115.5,0,0
ORD-2022-000147,2024-07-01,2024-07-04,Standard Class,CUST-9777,Karan Sharma,Home Office,India,Surat,Gujarat,West,636612,APAC,SNA-CHI-8674,Snacks,Chips,Lays,Lays Chips,Offline,SM117,Low,UPI,1,95.88,0.0,55.47,95.88,40.41,0,0
ORD-2023-000148,2020-04-04,2020-04-05,Same Day,CUST-2294,Neha Iyer,Consumer,India,Bengaluru,Karnataka,South,591295,APAC,BAK-CAK-4380,Bakery,Cakes,Local Bakery,Local Bakery Cakes,Online,SM119,Low,COD,3,200.86,0.0,506.73,602.58,95.85,0,1
ORD-2024-000149,2021-05-11,2021-05-12,Same Day,CUST-8798,Amit Sharma,Home Office,India,Hyderabad,Telangana,South,289709,APAC,BEV-TEA-6214,Beverages,Tea,Twinings,Twinings Tea,Online,SM124,Low,NetBanking,1,92.61,0.0,63.42,92.61,29.19,0,1
ORD-2019-000150,2024-07-13,2024-07-16,Same Day,CUST-5441,Amit Patel,Home Office,India,Kolkata,West Bengal,East,403993,APAC,BEV-COF-9287,Beverages,Coffee,Bru,Bru Coffee,Offline,SM129,Low,NetBanking,3,114.06,0.0,268.44,342.18,73.74,0,0
ORD-2020-000151,2021-08-26,2021-08-29,Standard Class,CUST-3661,Isha Singh,Consumer,India,Mumbai,Maharashtra,West,518061,APAC,DAI-CRE-1261,Dairy,Cream,Millennium,Millennium Cream,Online,SM118,Low,NetBanking,4,183.71,0.0,610.64,734.84,124.2,0,0
ORD-2021-000152,2022-05-14,2022-05-17,First Class,CUST-8161,Sneha Patel,Home Office,India,Pune,Maharashtra,West,467138,APAC,BAK-COO-0880,Bakery,Cookies,Sunfeast,Sunfeast Cookies,Offline,SM102,Critical,COD,3,26.21,0.0,52.62,78.63,26.01,0,0
ORD-2022-000153,2022-04-23,2022-04-26,Same Day,CUST-8075,Rahul Reddy,Corporate,India,Surat,Gujarat,West,508536,APAC,SNA-CHO-5830,Snacks,Chocolate,Nestle,Nestle Chocolate,Online,SM125,Low,UPI,1,103.78,0.09,64.99,94.44,29.45,0,0
ORD-2023-000154,2022-09-26,2022-09-27,Standard Class,CUST-2745,Priya Sharma,Home Office,India,Hyderabad,Telangana,South,433242,APAC,HOU-SOA-5189,Household,Soap,Pears,Pears Soap,Offline,SM125,Low,COD,2,327.39,0.01,492.26,648.23,155.97,0,0
ORD-2024-000155,2019-10-30,2019-11-02,Standard Class,CUST-2524,Isha Reddy,Home Office,India,Delhi,Delhi,North,450190,APAC,SNA-CHI-1469,Snacks,Chips,Lays,Lays Chips,Online,SM116,Medium,COD,6,97.09,0.0,325.68,582.54,256.86,0,0
ORD-2019-000156,2021-10-06,2021-10-09,Second Class,CUST-5405,Karan Das,Consumer,India,Pune,Maharashtra,West,627078,APAC,BAK-BUN-2778,Bakery,Buns,Local Bakery,Local Bakery Buns,Online,SM118,High,COD,4,280.32,0.0,723.72,1121.28,397.56,0,0
ORD-2020-000157,2020-05-08,2020-05-14,Second Class,CUST-8501,Priya Khan,Corporate,India,Chennai,Tamil Nadu,South,429458,APAC,HOU-TIS-9729,Household,Tissue,Premier,Premier Tissue,Online,SM107,Low,Card,3,523.87,0.11,1070.97,1398.73,327.76,0,0
ORD-2021-000158,2020-12-11,2020-12-14,Standard Class,CUST-4290,Ananya Mondal,Corporate,India,Surat,Gujarat,West,296267,APAC,HOU-CLE-4923,Household,Cleaner,Lizol,Lizol Cleaner,Online,SM126,Medium,NetBanking,4,543.78,0.0,1444.56,2175.12,730.56,0,1
ORD-2022-000159,2021-08-19,2021-08-21,First Class,CUST-4273,Isha Mehta,Consumer,India,Chennai,Tamil Nadu,South,298668,APAC,SNA-NOO-5981,Snacks,Noodles,Knorr,Knorr Noodles,Offline,SM110,Critical,UPI,3,116.47,0.0,231.99,349.41,117.42,0,0
ORD-2023-000160,2023-10-30,2023-11-02,Standard Class,CUST-4965,Karan Khan,Home Office,India,Ahmedabad,Gujarat,West,553682,APAC,SNA-POP-2281,Snacks,Popcorn,Jiffy Pop,Jiffy Pop Popcorn,Offline,SM102,High,Card,2,174.72,0.0,272.38,349.44,77.06,0,0
ORD-2024-000161,2021-10-11,2021-10-16,First Class,CUST-2791,Sneha Mondal,Home Office,India,Surat,Gujarat,West,284419,APAC,BAK-BRE-8797,Bakery,Bread,Harvest Gold,Harvest Gold Bread,Online,SM113,Medium,Card,2,246.7,0.0,281.92,493.4,211.48,0,0
ORD-2019-000162,2021-02-25,2021-02-26,Second Class,CUST-8303,Neha Iyer,Consumer,India,Pune,Maharashtra,West,595557,APAC,BEV-JUI-8367,Beverages,Juice,Tropicana,Tropicana Juice,Offline,SM100,High,Card,2,172.75,0.0,240.38,345.5,105.12,0,0
ORD-2020-000163,2024-11-07,2024-11-08,Standard Class,CUST-6620,Ananya Singh,Corporate,India,Jaipur,Rajasthan,North,656429,APAC,BEV-TEA-5708,Beverages,Tea,Brooke Bond,Brooke Bond Tea,Online,SM113,Medium,Wallet,3,61.08,0.19,110.73,148.42,37.69,0,0
ORD-2021-000164,2021-08-09,2021-08-15,First Class,CUST-3692,Sneha Mehta,Consumer,India,Ahmedabad,Gujarat,West,292928,APAC,HOU-DET-5621,Household,Detergent,Surf Excel,Surf Excel Detergent,Offline,SM125,Low,Card,3,418.24,0.0,872.1,1254.72,382.62,0,0
ORD-2022-000165,2024-12-28,2024-12-31,First Class,CUST-4232,Ananya Reddy,Consumer,India,Pune,Maharashtra,West,560419,APAC,HOU-TIS-6482,Household,Tissue,Premier,Premier Tissue,Offline,SM105,Medium,Card,1,489.42,0.0,389.46,489.42,99.96,0,0
ORD-2023-000166,2023-07-15,2023-07-20,Second Class,CUST-8496,Priya Das,Home Office,India,Hyderabad,Telangana,South,623262,APAC,BAK-BUN-5341,Bakery,Buns,Harvest Gold,Harvest Gold Buns,Online,SM103,High,UPI,1,267.0,0.0,218.94,267.0,48.06,0,0
ORD-2024-000167,2019-05-26,2019-05-30,First Class,CUST-3194,Neha Patel,Corporate,India,Surat,Gujarat,West,360162,APAC,SNA-NAM-4874,Snacks,Namkeen,Bikaji,Bikaji Namkeen,Online,SM127,Low,Card,3,80.38,0.0,143.46,241.14,97.68,0,0
ORD-2019-000168,2020-11-03,2020-11-04,Second Class,CUST-9022,Karan Khan,Corporate,India,Bengaluru,Karnataka,South,306188,APAC,DAI-CHE-9092,Dairy,Cheese,Britannia,Britannia Cheese,Online,SM113,Low,Card,1,120.39,0.0,69.67,120.39,50.72,0,0
ORD-2020-000169,2020-03-16,2020-03-18,Same Day,CUST-7809,Ananya Gupta,Consumer,India,Mumbai,Maharashtra,West,285378,APAC,SNA-NAM-6704,Snacks,Namkeen,Bikanervala,Bikanervala Namkeen,Offline,SM126,Medium,Wallet,3,19.37,0.0,49.17,58.11,8.94,0,0
ORD-2021-000170,2022-05-26,2022-05-28,First Class,CUST-2871,Karan Mehta,Consumer,India,Hyderabad,Telangana,South,494683,APAC,SNA-NAM-9007,Snacks,Namkeen,Bikanervala,Bikanervala Namkeen,Online,SM124,Medium,Card,6,40.24,0.13,198.36,210.05,11.69,0,0
ORD-2022-000171,2021-12-29,2021-12-31,Standard Class,CUST-6711,Priya Gupta,Home Office,India,Ahmedabad,Gujarat,West,233089,APAC,DAI-BUT-7369,Dairy,Butter,Amul,Amul Butter,Online,SM124,Low,Wallet,3,198.84,0.0,340.5,596.52,256.02,0,0
ORD-2023-000172,2023-10-02,2023-10-05,First Class,CUST-6747,Rohit Das,Corporate,India,Surat,Gujarat,West,674940,APAC,BAK-BUN-3391,Bakery,Buns,Modern,Modern Buns,Offline,SM105,Medium,NetBanking,2,162.93,0.0,231.32,325.86,94.54,0,1
ORD-2024-000173,2024-02-12,2024-02-15,Standard Class,CUST-3078,Rahul Singh,Home Office,India,Chennai,Tamil Nadu,South,263348,APAC,BEV-COF-0972,Beverages,Coffee,Blue Tokai,Blue Tokai Coffee,Online,SM126,High,Card,6,71.89,0.11,334.92,383.89,48.97,0,1
ORD-2019-000174,2023-08-07,2023-08-09,Standard Class,CUST-7046,Ananya Gupta,Corporate,India,Pune,Maharashtra,West,453188,APAC,SNA-CHI-6601,Snacks,Chips,Lays,Lays Chips,Online,SM112,Medium,UPI,3,46.54,0.08,81.81,128.45,46.64,0,1
ORD-2020-000175,2022-06-25,2022-06-28,Same Day,CUST-4470,Ananya Das,Corporate,India,Delhi,Delhi,North,448549,APAC,BEV-ENE-3569,Beverages,Energy Drink,Power Horse,Power Horse Energy Drink,Offline,SM127,Medium,Card,1,175.87,0.0,141.16,175.87,34.71,0,0
ORD-2021-000176,2020-04-25,2020-04-26,First Class,CUST-3035,Rahul Gupta,Home Office,India,Surat,Gujarat,West,588694,APAC,BEV-TEA-7530,Beverages,Tea,Tata,Tata Tea,Online,SM124,High,NetBanking,2,103.35,0.11,134.88,183.96,49.08,0,1
ORD-2022-000177,2023-09-22,2023-09-24,First Class,CUST-7092,Rahul Sharma,Corporate,India,Hyderabad,Telangana,South,525595,APAC,PRO-APP-4103,Produce,Apples,Washington,Washington Apples,Offline,SM105,High,Wallet,2,51.9,0.0,75.8,103.8,28.0,0,0
ORD-2023-000178,2024-01-01,2024-01-04,Same Day,CUST-1152,Amit Mondal,Consumer,India,Hyderabad,Telangana,South,236452,APAC,BEV-COF-8511,Beverages,Coffee,Bru,Bru Coffee,Online,SM115,Low,COD,6,102.51,0.0,436.56,615.06,178.5,1,0
ORD-2024-000179,2020-02-03,2020-02-05,Same Day,CUST-3181,Rahul Patel,Consumer,India,Bengaluru,Karnataka,South,666279,APAC,PRO-TOM-2247,Produce,Tomatoes,Roma,Roma Tomatoes,Online,SM103,Low,Card,1,89.36,0.0,53.8,89.36,35.56,0,0
ORD-2019-000180,2019-06-13,2019-06-16,First Class,CUST-2646,Rahul Patel,Consumer,India,Bengaluru,Karnataka,South,512687,APAC,SNA-NAM-3560,Snacks,Namkeen,Bikanervala,Bikanervala Namkeen,Online,SM129,Medium,UPI,4,143.57,0.0,339.84,574.28,234.44,0,0
ORD-2020-000181,2021-08-21,2021-08-22,Standard Class,CUST-4366,Rohit Reddy,Home Office,India,Bengaluru,Karnataka,South,644274,APAC,HOU-CLE-0440,Household,Cleaner,Dettol,Dettol Cleaner,Online,SM119,Medium,UPI,5,542.01,0.0,2273.55,2710.05,436.5,0,0
ORD-2021-000182,2020-01-25,2020-01-26,First Class,CUST-6916,Neha Khan,Corporate,India,Mumbai,Maharashtra,West,515630,APAC,DAI-CHE-8656,Dairy,Cheese,Amul,Amul Cheese,Offline,SM103,Medium,UPI,4,148.64,0.12,330.16,523.21,193.05,0,0
ORD-2022-000183,2024-05-04,2024-05-07,Second Class,CUST-1652,Amit Iyer,Consumer,India,Kolkata,West Bengal,East,641220,APAC,BAK-BRE-4296,Bakery,Bread,Britannia,Britannia Bread,Online,SM100,Medium,COD,3,186.73,0.2,473.43,448.15,-25.28,0,0
ORD-2023-000184,2021-06-01,2021-06-02,First Class,CUST-9377,Sneha Khan,Home Office,India,Pune,Maharashtra,West,672446,APAC,DAI-BUT-5078,Dairy,Butter,Amul,Amul Butter,Online,SM119,Medium,Card,1,78.82,0.06,59.71,74.09,14.38,0,0
ORD-2024-000185,2020-02-26,2020-02-28,Same Day,CUST-1901,Karan Khan,Consumer,India,Delhi,Delhi,North,235246,APAC,DAI-MIL-1901,Dairy,Milk,Aavin,Aavin Milk,Online,SM101,Critical,Card,2,164.06,0.11,193.34,292.03,98.69,0,0
